"Specialism","Expertise","Expertise_clean","Value","Threshold","id","response","indicator"
"Cyber Security Audit & Assurance","Privacy & Online Rights","privacy_online_rights","Wider",30,"28",77.58,30
"Cyber Security Audit & Assurance","Law & Regulation","cyber_security_law_regulation","Core",90,"28",100,90
"Cyber Security Audit & Assurance","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Cyber Security Audit & Assurance","Adversarial Behaviours","adversarial_behaviours","Wider",30,"28",100,30
"Cyber Security Audit & Assurance","Forensics","forensics",NA,0,"28",78.86,0
"Cyber Security Audit & Assurance","Security Operations & Incident Management","security_operations_incident_management","Related",60,"28",78.7,60
"Cyber Security Audit & Assurance","Cryptography","cryptography",NA,0,"28",81.68,0
"Cyber Security Audit & Assurance","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"28",80.96,0
"Cyber Security Audit & Assurance","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Cyber Security Audit & Assurance","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Cyber Security Audit & Assurance","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Cyber Security Audit & Assurance","Software Security","software_security",NA,0,"28",80.76,0
"Cyber Security Audit & Assurance","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Cyber Security Audit & Assurance","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Cyber Security Audit & Assurance","Network Security","network_security",NA,0,"28",78.51,0
"Cyber Security Audit & Assurance","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Cyber Security Audit & Assurance","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Cyber Security Audit & Assurance","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Cyber Security Audit & Assurance","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Data Protection & Privacy","Risk Management & Governance","risk_management_governance","Related",60,"28",100,60
"Data Protection & Privacy","Human Factors","human_factors_and_usable_security","Wider",30,"28",100,30
"Data Protection & Privacy","Privacy & Online Rights","privacy_online_rights","Core",90,"28",77.58,77.58
"Data Protection & Privacy","Law & Regulation","cyber_security_law_regulation","Core",90,"28",100,90
"Data Protection & Privacy","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Data Protection & Privacy","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Data Protection & Privacy","Forensics","forensics",NA,0,"28",78.86,0
"Data Protection & Privacy","Security Operations & Incident Management","security_operations_incident_management",NA,0,"28",78.7,0
"Data Protection & Privacy","Cryptography","cryptography",NA,0,"28",81.68,0
"Data Protection & Privacy","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"28",80.96,0
"Data Protection & Privacy","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Data Protection & Privacy","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Data Protection & Privacy","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Related",60,"28",82.15,60
"Data Protection & Privacy","Software Security","software_security",NA,0,"28",80.76,0
"Data Protection & Privacy","Web & Mobile Security","web_mobile_security",NA,0,"28",84.63,0
"Data Protection & Privacy","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"28",75.38,0
"Data Protection & Privacy","Network Security","network_security",NA,0,"28",78.51,0
"Data Protection & Privacy","Hardware Security","hardware_security",NA,0,"28",78.19,0
"Data Protection & Privacy","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Data Protection & Privacy","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Data Protection & Privacy","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Secure System Development","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Secure System Development","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Secure System Development","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Secure System Development","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Secure System Development","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Secure System Development","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Secure System Development","Forensics","forensics",NA,0,"28",78.86,0
"Secure System Development","Security Operations & Incident Management","security_operations_incident_management",NA,0,"28",78.7,0
"Secure System Development","Cryptography","cryptography","Related",60,"28",81.68,60
"Secure System Development","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"28",80.96,60
"Secure System Development","Distributed Systems Security","distributed_systems_security","Related",60,"28",83.52,60
"Secure System Development","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Secure System Development","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Secure System Development","Software Security","software_security","Core",90,"28",80.76,80.76
"Secure System Development","Web & Mobile Security","web_mobile_security","Related",60,"28",84.63,60
"Secure System Development","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"28",75.38,75.38
"Secure System Development","Network Security","network_security","Wider",30,"28",78.51,30
"Secure System Development","Hardware Security","hardware_security","Core",90,"28",78.19,78.19
"Secure System Development","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Secure System Development","Cyber Physical Systems","cyber_physical_systems",NA,0,"28",79.72,0
"Secure System Development","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Secure System Development (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"28",100,0
"Secure System Development (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"28",100,0
"Secure System Development (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Secure System Development (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"28",100,0
"Secure System Development (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Secure System Development (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Secure System Development (Industrial Control Systems)","Forensics","forensics",NA,0,"28",78.86,0
"Secure System Development (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"28",78.7,0
"Secure System Development (Industrial Control Systems)","Cryptography","cryptography","Related",60,"28",81.68,60
"Secure System Development (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"28",80.96,60
"Secure System Development (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security","Related",60,"28",83.52,60
"Secure System Development (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
"Secure System Development (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"28",82.15,0
"Secure System Development (Industrial Control Systems)","Software Security","software_security","Core",90,"28",80.76,80.76
"Secure System Development (Industrial Control Systems)","Web & Mobile Security","web_mobile_security","Related",60,"28",84.63,60
"Secure System Development (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"28",75.38,75.38
"Secure System Development (Industrial Control Systems)","Network Security","network_security","Wider",30,"28",78.51,30
"Secure System Development (Industrial Control Systems)","Hardware Security","hardware_security","Core",90,"28",78.19,78.19
"Secure System Development (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"28",76.37,0
"Secure System Development (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"28",79.72,79.72
"Secure System Development (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"28",81.31,0
"Cyber Security Governance & Risk Management","Risk Management & Governance","risk_management_governance","Core",90,"28",100,90
"Cyber Security Governance & Risk Management","Human Factors","human_factors_and_usable_security","Related",60,"28",100,60
"Cyber Security Governance & Risk Management","Privacy & Online Rights","privacy_online_rights",NA,0,"28",77.58,0
"Cyber Security Governance & Risk Management","Law & Regulation","cyber_security_law_regulation","Related",60,"28",100,60
"Cyber Security Governance & Risk Management","Malware & Attack Technologies","malware_attack_technologies",NA,0,"28",79.67,0
"Cyber Security Governance & Risk Management","Adversarial Behaviours","adversarial_behaviours",NA,0,"28",100,0
"Cyber Security Governance & Risk Management","Forensics","forensics",NA,0,"28",78.86,0
"Cyber Security Governance & Risk Management","Security Operations & Incident Management","security_operations_incident_management","Wider",30,"28",78.7,30
"Cyber Security Governance & Risk Management","Cryptography","cryptography",NA,0,"28",81.68,0
"Cyber Security Governance & Risk Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"28",80.96,0
"Cyber Security Governance & Risk Management","Distributed Systems Security","distributed_systems_security",NA,0,"28",83.52,0
"Cyber Security Governance & Risk Management","Formal Methods for Security","formal_methods_for_security",NA,0,"28",100,0
